review_id,product_name,category,rating,review_text,true_sentiment,reviewer_age,helpful_votes
922,Yoga Mat,Beauty,2,Not worth the price. Very cheap materials used.,Negative,46,28
923,Python Guide,Books,2,Not worth the price. Very cheap materials used. Delivery was quick.,Negative,59,30
924,Face Cream,Electronics,2,Horrible experience from order to delivery. Avoid this seller. Delivery was quick.,Negative,45,24
925,Dumbbells,Books,1,Very disappointed. Product broke after just two days.,Negative,35,23
926,Shampoo,Electronics,1,Not worth the price. Very cheap materials used. The size was perfect.,Negative,31,18
927,Python Guide,Beauty,1,Customer service was rude and unhelpful. Never buying again.,Negative,35,1
928,Jeans,Books,1,Worst purchase ever. Complete waste of money. Delivery was quick.,Negative,45,21
929,Novel,Books,2,Shipping took forever and the product was defective on arrival. Recommended to friends.,Negative,41,19
930,Blender,Clothing,1,Customer service was rude and unhelpful. Never buying again.,Negative,25,32
931,Novel,Sports,1,Customer service was rude and unhelpful. Never buying again. Good build quality.,Negative,59,7
932,Shampoo,Beauty,1,Poor packaging and the item stopped working immediately. Not what I expected though.,Negative,62,24
933,Headphones,Home & Kitchen,1,Poor packaging and the item stopped working immediately.,Negative,25,45
934,Python Guide,Beauty,2,Shipping took forever and the product was defective on arrival.,Negative,21,8
935,Headphones,Home & Kitchen,2,Horrible experience from order to delivery. Avoid this seller. Very impressed overall.,Negative,44,33
936,Laptop,Home & Kitchen,1,Not worth the price. Very cheap materials used.,Negative,53,22
937,Python Guide,Electronics,1,Very disappointed. Product broke after just two days. Very impressed overall.,Negative,22,4
938,Face Cream,Home & Kitchen,1,Worst purchase ever. Complete waste of money.,Negative,50,24
939,Blender,Home & Kitchen,2,Horrible experience from order to delivery. Avoid this seller. Very impressed overall.,Negative,51,7
940,Headphones,Clothing,4,Shipping took forever and the product was defective on arrival. Recommended to friends.,Negative,47,15
941,Python Guide,Books,2,"Terrible quality, looks nothing like the pictures online. Very impressed overall.",Negative,25,47
942,Laptop,Beauty,1,Worst purchase ever. Complete waste of money.,Negative,56,44
943,Novel,Beauty,1,Worst purchase ever. Complete waste of money.,Negative,64,14
944,Face Cream,Home & Kitchen,1,Horrible experience from order to delivery. Avoid this seller. Packaging was neat.,Negative,43,0
945,Jeans,Sports,2,Customer service was rude and unhelpful. Never buying again. Good build quality.,Negative,54,21
946,Python Guide,Beauty,2,Customer service was rude and unhelpful. Never buying again.,Negative,51,2
947,Jeans,Home & Kitchen,2,Very disappointed. Product broke after just two days.,Negative,24,37
948,T-Shirt,Electronics,2,"Terrible quality, looks nothing like the pictures online.",Negative,57,13
949,Shampoo,Electronics,1,Very disappointed. Product broke after just two days. Would buy again.,Negative,45,35
950,Blender,Electronics,2,Not worth the price. Very cheap materials used. Not what I expected though.,Negative,56,17
951,Python Guide,Home & Kitchen,2,Very disappointed. Product broke after just two days.,Negative,56,46
952,Coffee Maker,Clothing,1,Customer service was rude and unhelpful. Never buying again.,Negative,45,40
953,Laptop,Sports,2,Poor packaging and the item stopped working immediately. Very impressed overall.,Negative,31,17
954,Headphones,Home & Kitchen,1,Extremely fragile. Broke on first use. Very disappointing. Good build quality.,Negative,55,2
955,Dumbbells,Clothing,1,Product arrived damaged and return process was a nightmare.,Negative,21,9
956,Coffee Maker,Clothing,1,Horrible experience from order to delivery. Avoid this seller.,Negative,59,48
957,T-Shirt,Beauty,2,Very disappointed. Product broke after just two days. Delivery was quick.,Negative,35,38
958,Blender,Home & Kitchen,1,Poor packaging and the item stopped working immediately. Not what I expected though.,Negative,61,46
959,Novel,Home & Kitchen,1,Worst purchase ever. Complete waste of money. Recommended to friends.,Negative,42,0
960,Face Cream,Clothing,1,Worst purchase ever. Complete waste of money.,Negative,24,26
961,Jeans,Clothing,4,Delivery was on time but product is just mediocre.,Neutral,55,26
962,T-Shirt,Clothing,3,Decent product. Some minor issues but generally acceptable.,Neutral,45,10
963,Headphones,Beauty,3,Decent product. Some minor issues but generally acceptable.,Neutral,22,48
964,Face Cream,Home & Kitchen,3,Decent product. Some minor issues but generally acceptable. Recommended to friends.,Neutral,20,4
965,Novel,Clothing,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,61,6
966,Headphones,Electronics,3,Product is functional but the design could be improved.,Neutral,48,18
967,Laptop,Home & Kitchen,3,Product is okay. Nothing special but does the job. Very impressed overall.,Neutral,64,28
968,Jeans,Beauty,3,"Not great, not bad. Just an average product overall.",Neutral,59,14
969,Dumbbells,Electronics,3,Standard quality. Arrived as expected with basic packaging. Good build quality.,Neutral,37,34
970,Coffee Maker,Books,3,Standard quality. Arrived as expected with basic packaging. Delivery was quick.,Neutral,36,46
971,Python Guide,Home & Kitchen,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,28,36
972,T-Shirt,Books,3,"Not great, not bad. Just an average product overall.",Neutral,57,11
973,Shampoo,Clothing,3,Delivery was on time but product is just mediocre.,Neutral,20,29
974,Python Guide,Beauty,3,Satisfactory purchase. Met basic expectations nothing more. Good build quality.,Neutral,40,19
975,Dumbbells,Clothing,3,"Not great, not bad. Just an average product overall.",Neutral,24,36
976,Face Cream,Beauty,3,Standard quality. Arrived as expected with basic packaging. Very impressed overall.,Neutral,40,2
977,Python Guide,Sports,3,Standard quality. Arrived as expected with basic packaging.,Neutral,24,8
978,Coffee Maker,Clothing,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,63,40
979,Yoga Mat,Books,3,Average quality. Could be better for the price. The size was perfect.,Neutral,51,38
980,Face Cream,Beauty,3,Decent product. Some minor issues but generally acceptable. The size was perfect.,Neutral,59,25
981,Jeans,Clothing,3,Product is functional but the design could be improved.,Neutral,36,1
982,Headphones,Home & Kitchen,3,Average quality. Could be better for the price. Would buy again.,Neutral,26,22
983,Dumbbells,Beauty,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,35,22
984,Jeans,Beauty,3,Product is functional but the design could be improved.,Neutral,58,20
985,Python Guide,Clothing,3,Fair product for the price. Does what it says on the tin.,Neutral,62,15
986,Blender,Sports,3,Standard quality. Arrived as expected with basic packaging.,Neutral,59,8
987,Face Cream,Clothing,3,Decent product. Some minor issues but generally acceptable.,Neutral,42,12
988,Dumbbells,Books,3,Delivery was on time but product is just mediocre. Not what I expected though.,Neutral,31,27
989,Headphones,Books,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,61,26
990,Novel,Beauty,3,Delivery was on time but product is just mediocre. Good build quality.,Neutral,42,16
991,Laptop,Beauty,3,Standard quality. Arrived as expected with basic packaging.,Neutral,36,37
992,Jeans,Clothing,3,Product is okay. Nothing special but does the job.,Neutral,56,35
993,Jeans,Books,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,32,0
994,Face Cream,Books,3,Standard quality. Arrived as expected with basic packaging. Packaging was neat.,Neutral,33,17
995,Blender,Sports,3,Product is okay. Nothing special but does the job. Not what I expected though.,Neutral,44,8
996,Python Guide,Home & Kitchen,3,Average quality. Could be better for the price.,Neutral,57,12
997,Dumbbells,Sports,3,Standard quality. Arrived as expected with basic packaging. The size was perfect.,Neutral,27,39
998,Python Guide,Electronics,3,Product is okay. Nothing special but does the job. Delivery was quick.,Neutral,21,44
999,Face Cream,Sports,3,"Not great, not bad. Just an average product overall. Recommended to friends.",Neutral,36,14
1000,Jeans,Clothing,3,Decent product. Some minor issues but generally acceptable.,Neutral,45,42
1001,Headphones,Home & Kitchen,3,"Not great, not bad. Just an average product overall. Recommended to friends.",Neutral,38,43
1002,Dumbbells,Clothing,3,Fair product for the price. Does what it says on the tin.,Neutral,64,45
1003,Laptop,Electronics,3,Delivery was on time but product is just mediocre. Delivery was quick.,Neutral,31,3
1005,Face Cream,Beauty,3,Fair product for the price. Does what it says on the tin. Would buy again.,Neutral,27,23
1006,Headphones,Books,3,Product is okay. Nothing special but does the job.,Neutral,36,35
1007,Shampoo,Sports,3,Product is functional but the design could be improved. Recommended to friends.,Neutral,47,40
1008,Headphones,Clothing,3,"It works as described. Nothing impressive, nothing terrible. Delivery was quick.",Neutral,39,9
1009,Novel,Electronics,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,20,35
1010,Dumbbells,Books,3,"Not great, not bad. Just an average product overall.",Neutral,54,19
1011,Dumbbells,Sports,3,Standard quality. Arrived as expected with basic packaging. Very impressed overall.,Neutral,58,40
1012,Coffee Maker,Books,3,Fair product for the price. Does what it says on the tin. Recommended to friends.,Neutral,35,44
1013,Yoga Mat,Sports,3,Standard quality. Arrived as expected with basic packaging.,Neutral,28,43
1014,Laptop,Beauty,3,Delivery was on time but product is just mediocre. The size was perfect.,Neutral,19,10
1015,T-Shirt,Home & Kitchen,3,Fair product for the price. Does what it says on the tin.,Neutral,29,11
1016,Blender,Books,3,"Not great, not bad. Just an average product overall.",Neutral,23,17
1017,Yoga Mat,Books,3,Product is functional but the design could be improved. Recommended to friends.,Neutral,60,29
1018,Novel,Books,3,Delivery was on time but product is just mediocre.,Neutral,57,43
1019,Dumbbells,Home & Kitchen,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,61,47
1020,Laptop,Electronics,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,46,36
1021,Python Guide,Sports,3,Standard quality. Arrived as expected with basic packaging. Not what I expected though.,Neutral,47,19
1022,Yoga Mat,Beauty,3,Satisfactory purchase. Met basic expectations nothing more. Packaging was neat.,Neutral,19,24
1023,Python Guide,Books,3,Satisfactory purchase. Met basic expectations nothing more. Very impressed overall.,Neutral,26,11
1024,Blender,Home & Kitchen,3,"It works as described. Nothing impressive, nothing terrible. Recommended to friends.",Neutral,64,20
1025,Python Guide,Electronics,3,Product is functional but the design could be improved. Not what I expected though.,Neutral,19,24
1026,Blender,Sports,3,Delivery was on time but product is just mediocre. Would buy again.,Neutral,46,10
1027,Laptop,Home & Kitchen,3,Satisfactory purchase. Met basic expectations nothing more. Very impressed overall.,Neutral,50,8
1028,Shampoo,Beauty,3,Product is okay. Nothing special but does the job.,Neutral,27,49
1029,Jeans,Beauty,3,Satisfactory purchase. Met basic expectations nothing more. Very impressed overall.,Neutral,51,24
1030,Blender,Sports,3,Decent product. Some minor issues but generally acceptable.,Neutral,61,34
1032,T-Shirt,Beauty,3,Standard quality. Arrived as expected with basic packaging. Delivery was quick.,Neutral,54,48
1033,T-Shirt,Electronics,3,Product is functional but the design could be improved. Packaging was neat.,Neutral,50,13
1034,Face Cream,Home & Kitchen,3,Product is functional but the design could be improved.,Neutral,64,0
1035,T-Shirt,Electronics,3,Average quality. Could be better for the price.,Neutral,23,16
1036,Face Cream,Books,3,"Not great, not bad. Just an average product overall. Would buy again.",Neutral,61,24
1037,Dumbbells,Electronics,3,Product is functional but the design could be improved.,Neutral,57,7
1038,T-Shirt,Electronics,3,Decent product. Some minor issues but generally acceptable. The size was perfect.,Neutral,62,4
1039,Blender,Clothing,3,"It works as described. Nothing impressive, nothing terrible. Recommended to friends.",Neutral,36,4
1040,Headphones,Electronics,3,Fair product for the price. Does what it says on the tin.,Neutral,49,40
1041,Jeans,Sports,3,Decent product. Some minor issues but generally acceptable. Very impressed overall.,Neutral,44,34
1042,Python Guide,Home & Kitchen,3,Standard quality. Arrived as expected with basic packaging. Recommended to friends.,Neutral,18,18
1043,Novel,Clothing,3,"Not great, not bad. Just an average product overall. Very impressed overall.",Neutral,60,22
1045,Jeans,Home & Kitchen,3,Standard quality. Arrived as expected with basic packaging.,Neutral,57,29
1046,Jeans,Books,3,Average quality. Could be better for the price. Very impressed overall.,Neutral,49,49
1047,Blender,Books,3,Fair product for the price. Does what it says on the tin.,Neutral,22,15
1048,Laptop,Clothing,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,34,32
1049,Laptop,Beauty,3,Product is okay. Nothing special but does the job.,Neutral,25,1
1050,T-Shirt,Books,3,"It works as described. Nothing impressive, nothing terrible. Would buy again.",Neutral,59,13
1051,Shampoo,Books,3,Average quality. Could be better for the price. The size was perfect.,Neutral,51,45
1052,Novel,Books,3,Product is functional but the design could be improved. Delivery was quick.,Neutral,26,0
1053,T-Shirt,Home & Kitchen,3,Product is okay. Nothing special but does the job. Would buy again.,Neutral,40,25
1054,T-Shirt,Clothing,3,Delivery was on time but product is just mediocre.,Neutral,52,24
1055,Face Cream,Home & Kitchen,3,Average quality. Could be better for the price.,Neutral,24,15
1056,Headphones,Sports,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,32,14
1057,Headphones,Home & Kitchen,3,Product is functional but the design could be improved.,Neutral,37,25
1058,Novel,Sports,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,42,46
1059,Face Cream,Electronics,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,20,43
1060,Jeans,Electronics,3,Delivery was on time but product is just mediocre. The size was perfect.,Neutral,63,15
1061,Dumbbells,Sports,3,"Not great, not bad. Just an average product overall.",Neutral,41,13
1062,Face Cream,Sports,3,Decent product. Some minor issues but generally acceptable.,Neutral,51,28
1063,T-Shirt,Home & Kitchen,3,Decent product. Some minor issues but generally acceptable.,Neutral,63,23
1064,Laptop,Sports,3,"It works as described. Nothing impressive, nothing terrible. Very impressed overall.",Neutral,39,46
1065,Yoga Mat,Clothing,3,Product is okay. Nothing special but does the job. Would buy again.,Neutral,28,14
1066,Novel,Electronics,3,Average quality. Could be better for the price. Delivery was quick.,Neutral,25,18
1067,Jeans,Electronics,3,Product is functional but the design could be improved.,Neutral,56,7
1068,Blender,Beauty,3,Average quality. Could be better for the price.,Neutral,60,33
1069,Yoga Mat,Sports,3,"Not great, not bad. Just an average product overall.",Neutral,52,1
1070,Yoga Mat,Books,3,Decent product. Some minor issues but generally acceptable. Would buy again.,Neutral,63,26
1071,Face Cream,Books,3,Delivery was on time but product is just mediocre. Delivery was quick.,Neutral,55,9
1072,Python Guide,Sports,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,25,34
1073,Yoga Mat,Clothing,3,Satisfactory purchase. Met basic expectations nothing more. Recommended to friends.,Neutral,54,22
1074,T-Shirt,Books,3,"Not great, not bad. Just an average product overall.",Neutral,44,48
1075,Coffee Maker,Beauty,3,Standard quality. Arrived as expected with basic packaging.,Neutral,45,7
1076,Laptop,Sports,3,Delivery was on time but product is just mediocre. Would buy again.,Neutral,57,27
1077,Dumbbells,Clothing,3,Standard quality. Arrived as expected with basic packaging. Not what I expected though.,Neutral,51,22
1078,Laptop,Clothing,3,Product is functional but the design could be improved. The size was perfect.,Neutral,49,3
1079,Coffee Maker,Home & Kitchen,3,Product is functional but the design could be improved. Would buy again.,Neutral,32,13
1080,Headphones,Clothing,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,61,41
1081,T-Shirt,Books,3,"Not great, not bad. Just an average product overall.",Neutral,34,28
1082,Blender,Books,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,50,0
1083,Yoga Mat,Sports,3,Standard quality. Arrived as expected with basic packaging.,Neutral,64,3
1084,Headphones,Sports,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,63,31
1085,T-Shirt,Clothing,3,Decent product. Some minor issues but generally acceptable.,Neutral,33,32
1086,Face Cream,Beauty,3,Standard quality. Arrived as expected with basic packaging.,Neutral,46,48
1087,Laptop,Electronics,3,"It works as described. Nothing impressive, nothing terrible. Recommended to friends.",Neutral,26,25
1088,Headphones,Home & Kitchen,3,Standard quality. Arrived as expected with basic packaging.,Neutral,50,16
1089,Novel,Electronics,3,"Not great, not bad. Just an average product overall. Packaging was neat.",Neutral,46,38
1090,Yoga Mat,Clothing,3,Product is functional but the design could be improved. Delivery was quick.,Neutral,30,22
1091,Yoga Mat,Clothing,3,Product is okay. Nothing special but does the job.,Neutral,38,31
1092,Blender,Electronics,3,Delivery was on time but product is just mediocre.,Neutral,38,14
1093,Python Guide,Home & Kitchen,3,Average quality. Could be better for the price. Not what I expected though.,Neutral,22,12
1094,Novel,Electronics,3,Decent product. Some minor issues but generally acceptable.,Neutral,27,1
1095,Yoga Mat,Sports,3,Decent product. Some minor issues but generally acceptable. The size was perfect.,Neutral,23,18
1096,Jeans,Books,3,Decent product. Some minor issues but generally acceptable.,Neutral,30,23
1097,Novel,Beauty,3,Standard quality. Arrived as expected with basic packaging. The size was perfect.,Neutral,18,44
1098,Yoga Mat,Sports,3,Average quality. Could be better for the price. The size was perfect.,Neutral,37,23
1099,Coffee Maker,Books,3,Satisfactory purchase. Met basic expectations nothing more. Packaging was neat.,Neutral,64,10
1100,Novel,Beauty,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,63,21
1101,T-Shirt,Beauty,3,Standard quality. Arrived as expected with basic packaging.,Neutral,25,14
1102,Novel,Beauty,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,27,9
1103,Dumbbells,Clothing,3,Satisfactory purchase. Met basic expectations nothing more. Delivery was quick.,Neutral,26,40
1104,Blender,Beauty,3,"It works as described. Nothing impressive, nothing terrible. Would buy again.",Neutral,58,26
1105,Face Cream,Home & Kitchen,3,"It works as described. Nothing impressive, nothing terrible. Very impressed overall.",Neutral,20,8
1106,Face Cream,Electronics,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,28,27
1107,Face Cream,Home & Kitchen,3,Delivery was on time but product is just mediocre. Recommended to friends.,Neutral,29,0
1108,T-Shirt,Electronics,3,Satisfactory purchase. Met basic expectations nothing more. Packaging was neat.,Neutral,27,16
1109,Headphones,Sports,3,Standard quality. Arrived as expected with basic packaging. Packaging was neat.,Neutral,42,30
1111,Dumbbells,Electronics,3,Standard quality. Arrived as expected with basic packaging.,Neutral,28,9
1112,Laptop,Home & Kitchen,3,"Not great, not bad. Just an average product overall.",Neutral,53,36
1113,T-Shirt,Electronics,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,56,28
1114,Headphones,Beauty,3,Fair product for the price. Does what it says on the tin. Not what I expected though.,Neutral,43,17
1115,Laptop,Clothing,3,Product is okay. Nothing special but does the job. Delivery was quick.,Neutral,31,46
1116,Laptop,Sports,3,Delivery was on time but product is just mediocre.,Neutral,56,37
1117,Laptop,Clothing,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,57,38
1118,Jeans,Beauty,3,"Not great, not bad. Just an average product overall. The size was perfect.",Neutral,18,48
1119,Blender,Beauty,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,21,5
1120,Blender,Sports,3,Product is okay. Nothing special but does the job.,Neutral,47,39
1121,T-Shirt,Sports,3,Decent product. Some minor issues but generally acceptable.,Neutral,29,11
1122,Dumbbells,Beauty,3,Fair product for the price. Does what it says on the tin.,Neutral,52,13
1123,Dumbbells,Books,3,Standard quality. Arrived as expected with basic packaging.,Neutral,30,43
1124,Dumbbells,Clothing,3,Decent product. Some minor issues but generally acceptable.,Neutral,48,9
1125,Laptop,Clothing,3,Product is okay. Nothing special but does the job.,Neutral,55,19
1126,Shampoo,Books,3,Delivery was on time but product is just mediocre. Packaging was neat.,Neutral,60,14
1127,Coffee Maker,Home & Kitchen,3,Standard quality. Arrived as expected with basic packaging.,Neutral,40,30
1128,Novel,Clothing,3,Delivery was on time but product is just mediocre.,Neutral,21,6
1129,Headphones,Electronics,3,Product is okay. Nothing special but does the job.,Neutral,33,40
1130,Blender,Beauty,3,Delivery was on time but product is just mediocre.,Neutral,24,9
1131,Shampoo,Beauty,3,Satisfactory purchase. Met basic expectations nothing more. Not what I expected though.,Neutral,39,9
1132,Face Cream,Books,3,Product is okay. Nothing special but does the job. Packaging was neat.,Neutral,46,47
1133,T-Shirt,Clothing,3,Fair product for the price. Does what it says on the tin. The size was perfect.,Neutral,28,38
1134,Headphones,Home & Kitchen,3,Product is functional but the design could be improved. Packaging was neat.,Neutral,50,27
1135,T-Shirt,Clothing,3,Product is functional but the design could be improved.,Neutral,46,29
1136,Coffee Maker,Beauty,3,"It works as described. Nothing impressive, nothing terrible. Recommended to friends.",Neutral,56,36
1137,Jeans,Sports,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,29,2
1138,Jeans,Electronics,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,24,49
1139,Laptop,Books,3,Delivery was on time but product is just mediocre. Good build quality.,Neutral,56,42
1140,Jeans,Sports,3,"It works as described. Nothing impressive, nothing terrible. Very impressed overall.",Neutral,59,14
1141,T-Shirt,Home & Kitchen,3,Fair product for the price. Does what it says on the tin.,Neutral,43,20
1142,Face Cream,Sports,3,Standard quality. Arrived as expected with basic packaging. Packaging was neat.,Neutral,57,36
1143,Laptop,Sports,3,Standard quality. Arrived as expected with basic packaging. Would buy again.,Neutral,26,11
1144,Yoga Mat,Home & Kitchen,3,Fair product for the price. Does what it says on the tin. Would buy again.,Neutral,58,3
1145,Dumbbells,Sports,3,"Not great, not bad. Just an average product overall.",Neutral,51,46
1146,Headphones,Books,3,Product is functional but the design could be improved. Very impressed overall.,Neutral,62,8
1147,Coffee Maker,Beauty,3,"Not great, not bad. Just an average product overall.",Neutral,30,38
1148,Laptop,Clothing,3,Average quality. Could be better for the price. Would buy again.,Neutral,53,41
1149,T-Shirt,Sports,3,Satisfactory purchase. Met basic expectations nothing more. The size was perfect.,Neutral,42,27
1150,Headphones,Books,3,Delivery was on time but product is just mediocre.,Neutral,41,22
1151,Face Cream,Clothing,3,Product is functional but the design could be improved. Recommended to friends.,Neutral,61,44
1152,Python Guide,Clothing,3,Decent product. Some minor issues but generally acceptable.,Neutral,34,39
1153,Coffee Maker,Sports,3,Product is okay. Nothing special but does the job.,Neutral,19,43
1154,T-Shirt,Books,3,Standard quality. Arrived as expected with basic packaging. The size was perfect.,Neutral,30,21
1155,Coffee Maker,Beauty,3,"Not great, not bad. Just an average product overall. Delivery was quick.",Neutral,48,23
1156,Blender,Sports,3,Average quality. Could be better for the price.,Neutral,46,25
1157,Python Guide,Home & Kitchen,3,Product is functional but the design could be improved. Delivery was quick.,Neutral,45,29
1158,Headphones,Clothing,3,Fair product for the price. Does what it says on the tin. Very impressed overall.,Neutral,44,32
1159,Jeans,Sports,4,Average quality. Could be better for the price.,Neutral,32,15
1160,T-Shirt,Clothing,3,Delivery was on time but product is just mediocre. Packaging was neat.,Neutral,48,21
1161,Coffee Maker,Books,3,Standard quality. Arrived as expected with basic packaging.,Neutral,57,48
1162,Headphones,Electronics,3,Satisfactory purchase. Met basic expectations nothing more. Good build quality.,Neutral,32,49
1163,Jeans,Sports,3,Fair product for the price. Does what it says on the tin.,Neutral,50,42
1164,Face Cream,Beauty,3,"Not great, not bad. Just an average product overall. The size was perfect.",Neutral,37,17
1165,Face Cream,Sports,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,59,6
1166,Coffee Maker,Clothing,3,Satisfactory purchase. Met basic expectations nothing more.,Neutral,29,49
1167,Laptop,Books,3,Product is functional but the design could be improved.,Neutral,54,25
1168,Blender,Home & Kitchen,3,Satisfactory purchase. Met basic expectations nothing more. Packaging was neat.,Neutral,26,7
1169,Laptop,Beauty,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,40,5
1170,Blender,Books,3,Fair product for the price. Does what it says on the tin. Very impressed overall.,Neutral,25,29
1171,T-Shirt,Sports,3,Delivery was on time but product is just mediocre.,Neutral,49,38
1172,Dumbbells,Home & Kitchen,3,Product is okay. Nothing special but does the job.,Neutral,31,22
1173,Yoga Mat,Books,3,Decent product. Some minor issues but generally acceptable. Good build quality.,Neutral,44,31
1174,Coffee Maker,Electronics,3,"It works as described. Nothing impressive, nothing terrible. Delivery was quick.",Neutral,42,21
1175,Novel,Beauty,3,Product is okay. Nothing special but does the job.,Neutral,30,41
1176,Dumbbells,Clothing,3,Product is okay. Nothing special but does the job.,Neutral,38,42
1177,Shampoo,Books,3,Decent product. Some minor issues but generally acceptable.,Neutral,62,44
1178,Coffee Maker,Books,3,Satisfactory purchase. Met basic expectations nothing more. Would buy again.,Neutral,48,8
1179,Python Guide,Electronics,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,54,30
1180,Jeans,Sports,3,"Not great, not bad. Just an average product overall. Would buy again.",Neutral,60,6
1181,Python Guide,Beauty,3,Fair product for the price. Does what it says on the tin.,Neutral,22,8
1182,Face Cream,Beauty,3,"Not great, not bad. Just an average product overall. Packaging was neat.",Neutral,30,12
1183,Blender,Clothing,3,Decent product. Some minor issues but generally acceptable.,Neutral,45,2
1184,Jeans,Books,3,Decent product. Some minor issues but generally acceptable. Not what I expected though.,Neutral,60,34
1185,Dumbbells,Home & Kitchen,3,Fair product for the price. Does what it says on the tin.,Neutral,42,32
1186,Face Cream,Books,3,Delivery was on time but product is just mediocre. Very impressed overall.,Neutral,52,20
1187,Jeans,Clothing,3,Average quality. Could be better for the price. The size was perfect.,Neutral,64,30
1188,Laptop,Books,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,56,33
1189,Face Cream,Electronics,3,"Not great, not bad. Just an average product overall. Not what I expected though.",Neutral,24,31
1190,Laptop,Books,3,Standard quality. Arrived as expected with basic packaging. Recommended to friends.,Neutral,55,34
1191,Laptop,Books,3,"Not great, not bad. Just an average product overall.",Neutral,49,14
1192,Jeans,Home & Kitchen,3,Product is functional but the design could be improved.,Neutral,20,31
1193,Headphones,Electronics,3,Fair product for the price. Does what it says on the tin. Not what I expected though.,Neutral,62,5
1194,Python Guide,Electronics,3,Delivery was on time but product is just mediocre.,Neutral,56,44
1195,Face Cream,Books,3,Decent product. Some minor issues but generally acceptable.,Neutral,54,20
1196,Novel,Beauty,3,Decent product. Some minor issues but generally acceptable. Packaging was neat.,Neutral,39,32
1197,Headphones,Home & Kitchen,3,"It works as described. Nothing impressive, nothing terrible.",Neutral,25,31
1198,Shampoo,Books,3,Satisfactory purchase. Met basic expectations nothing more. Not what I expected though.,Neutral,34,18
1199,Python Guide,Books,3,Average quality. Could be better for the price.,Neutral,44,32
1200,Face Cream,Clothing,3,Delivery was on time but product is just mediocre. Would buy again.,Neutral,50,27
665,Novel,Beauty,4,Shipping took forever and the product was defective on arrival. Very impressed overall.,Negative,24,36
